,Facies,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Formation_A1 LM,Formation_A1 SH,Formation_B1 LM,Formation_B1 SH,Formation_B2 LM,Formation_B2 SH,Formation_B3 LM,Formation_B3 SH,Formation_B4 LM,Formation_B4 SH,Formation_B5 LM,Formation_B5 SH,Formation_C LM,Formation_C SH,Well Name_ALEXANDER D,Well Name_CHURCHMAN BIBLE,Well Name_CROSS H CATTLE,Well Name_KIMZEY A,Well Name_LUKE G U,Well Name_NEWBY,Well Name_NOLAN,Well Name_Recruit F9,Well Name_SHANKLE,Well Name_SHRIMPLIN
3007,2,0.8824807011549762,0.616,1.4331779470187411,2.5416807305221827,1.416581053724763,1,0.385,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3008,2,0.8811029391049467,0.584,1.393269974856316,2.5197105719826927,1.4024137429997738,1,0.346,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3009,2,0.8813821266446662,0.546,1.5773278585158668,2.5481161631858846,1.3822863397223517,1,0.308,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3010,2,0.8801808684424494,0.513,1.6841742585481176,2.631672989504445,1.3596936793227117,1,0.269,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3011,2,0.8800267455613708,0.489,1.8153132221817903,2.707850181099543,1.3581520551736102,1,0.231,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3012,2,0.8800127564420379,0.473,1.6667629790533698,2.7347570439307742,1.4085449700547104,1,0.192,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3013,2,0.8817886251918079,0.462,1.875334392813959,2.903123441821328,1.4353225921872452,1,0.154,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3014,2,0.884068463114396,0.467,2.0766877534832147,3.052632320686803,1.4060969884160703,1,0.115,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3015,3,0.8845126854895986,0.471,2.208384297595219,3.0731561705187946,1.4214201630952648,1,0.077,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3016,3,0.883250085565507,0.467,1.9297807671254297,2.9044937931197197,1.506740514195758,1,0.038,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3017,5,0.8775263883464894,0.462,1.5771213109575573,2.6497852929702344,1.664872619322201,2,1.0,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3018,5,0.870025527250216,0.467,1.5002924651733025,2.5905421276402576,1.7125358704376676,2,0.917,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3019,8,0.8579216221489478,0.48,1.436512077280508,2.653241964607215,1.7139780917080243,2,0.833,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3020,8,0.8534132663777492,0.513,1.078749659571858,2.72267605329753,1.7437939649331793,2,0.75,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3021,8,0.8502336850154478,0.548,0.8140364978353986,2.6767659110624438,1.7327169285942716,2,0.667,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3022,8,0.8492167615903727,0.574,0.8398415597107488,2.5735278414415284,1.6744763086133228,2,0.583,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3023,8,0.8465768476989635,0.596,0.8616233305318469,2.495929013069736,1.6939628675037883,2,0.5,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3024,8,0.8513226919605204,0.624,0.4193680132771558,2.3824123928536,1.7132572410730975,2,0.417,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3025,8,0.8549613102534344,0.626,-0.22941316432780512,2.301984912922013,1.7423941396827258,2,0.333,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3026,8,0.8599296519658755,0.602,-0.07580171341628189,2.156518316859262,1.7195471351141305,2,0.25,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3027,8,0.8642338715022321,0.565,1.2556160374777743,2.227969299613256,1.5965552866030868,2,0.167,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3028,8,0.873144227481206,0.533,1.6828742305072826,2.509029994685204,1.4651055415441803,2,0.083,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3029,2,0.8792700799217181,0.523,1.8742606907397987,2.769019861425228,1.3373666874964671,1,1.0,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3030,2,0.8830897229952324,0.526,1.6008007190384368,2.8538806493137496,1.3107622985074538,1,0.958,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3031,2,0.8828501247379448,0.515,1.3491115699921747,2.7300725851367025,1.370164979190007,1,0.917,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3032,2,0.8815315899292033,0.493,0.9150900112976362,2.525008384983772,1.4527841023887236,1,0.875,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3033,2,0.8794786127975152,0.473,0.9570487243463228,2.3770430039120556,1.5085119938441398,1,0.833,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3034,2,0.8797847918274457,0.473,1.0116009116784799,2.3259109182975424,1.4816045409242156,1,0.792,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3035,2,0.8807109730158359,0.507,1.0116009116784799,2.3259109182975424,1.4816045409242156,1,0.75,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3036,2,0.882616420050905,0.564,1.385293860786307,2.4406934951116748,1.462329047395888,1,0.708,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3037,2,0.8841470351574279,0.614,1.716676663103699,2.533379303238778,1.4223851812642443,1,0.667,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3038,2,0.8845222188516091,0.646,1.8583271801667258,2.6317449448921355,1.4312677267626217,1,0.625,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3039,2,0.883625916894434,0.66,1.7401152360757166,2.58731280561939,1.4131796899012727,1,0.583,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3040,2,0.8819328800498019,0.658,1.3645598689738845,2.472834068553731,1.4440914598461072,1,0.542,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3041,2,0.8811029391049467,0.655,1.0750024230289759,2.2984766649495025,1.4669522641373451,1,0.5,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3042,2,0.8811158804809102,0.663,0.80692219481879,2.2012165986057566,1.4749918158811777,1,0.458,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3043,2,0.8814819857447256,0.664,0.8565407274683811,2.188520136706073,1.4560536055347433,1,0.417,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3044,2,0.8818127953581743,0.651,0.9639373853415082,2.254864356782634,1.4175507507704448,1,0.375,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3045,2,0.8824237547638057,0.611,1.0691834779772977,2.319540533643459,1.4124493185967417,1,0.333,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3046,2,0.8838494263512633,0.564,1.0885619528146082,2.3471759763219207,1.4527841023887236,1,0.292,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3047,2,0.8853497521260939,0.526,1.091923300517313,2.400800140491001,1.4532518292447716,1,0.25,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3048,2,0.8864933711933125,0.519,1.670156647468806,2.6509153163972137,1.449269160281279,1,0.208,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3049,2,0.8866955399306766,0.535,2.020885092219812,3.059223371335189,1.3407738458180813,1,0.167,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3050,3,0.8847837245466097,0.549,2.344014902757185,3.2804223745197163,1.33920275358604,1,0.125,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3051,5,0.8796691312360445,0.567,1.9873262527720303,3.1982240371373285,1.4024137429997738,1,0.083,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3052,8,0.8704209098584449,0.588,1.096276228870562,2.903891069888411,1.6484662994015786,1,0.042,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3053,8,0.8576460888842501,0.611,-0.6597124044737079,2.5034830353609356,1.8306596181856116,2,1.0,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3054,8,0.8531890780363613,0.665,0.640800700187736,2.0373166153791646,1.8796177097497393,2,0.9,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3055,8,0.8512971917381231,0.753,-0.5603660693261268,2.0126337810982213,1.8462476545121247,2,0.8,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3056,8,0.8519827600743013,0.832,-0.9571127263944101,2.018097911438784,1.8849461839541726,2,0.7,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3057,8,0.8566811279750102,0.903,0.7040871205982797,2.0080797951941394,1.7594084390103955,2,0.6,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3058,4,0.8631870415513129,0.949,1.213427963096691,2.092851228589754,1.7231236768379168,2,0.5,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3059,5,0.8698390532931791,0.931,1.3446908112648155,2.094822643718138,1.720263467522985,2,0.4,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3060,5,0.8715302062618768,0.838,1.1410330045520618,2.0484667373804055,1.843719208158766,2,0.3,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3061,5,0.8725292329685015,0.684,0.9809542451998773,1.8882810362186768,1.8332212590356494,2,0.2,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3062,6,0.8721385828510709,0.524,1.3206886040218968,2.2289385528257473,1.4971646699513144,2,0.1,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3063,6,0.8762562696066811,0.385,1.5507489160854209,2.7778249890350275,1.3711807233098425,1,1.0,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3064,3,0.8802777188753543,0.269,1.9581210064432804,3.1560638124563303,1.285644952969961,1,0.875,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3065,3,0.88135702505533,0.182,1.981966520296,3.219555593772958,1.349371007015293,1,0.75,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3066,3,0.8789348102673081,0.114,2.1335745502597634,3.2031122296887227,1.3645598689738845,1,0.625,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3067,3,0.8747673481913507,0.056,2.339495447014143,3.211931770633769,1.3857942360782083,1,0.5,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3068,3,0.8741238096868728,0.012,2.335439429864993,3.2330548260414704,1.4090338480893803,1,0.375,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3069,3,0.8747347606897118,-0.013,2.229153814908163,3.2004674251848457,1.4329393689429344,1,0.25,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3070,4,0.8742595745820598,-0.019,1.85332482488621,3.0473280221976413,1.5243156590172655,1,0.125,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3071,8,0.8724132741469923,-0.012,1.5723589041926795,2.9345481202289934,1.646926356845092,2,1.0,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3072,8,0.8689343455652412,0.014,1.1368710007852,2.8917042031299434,1.780024213009634,2,0.972,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3073,8,0.8646196662697536,0.046,0.9627925655255749,2.9083208165430214,1.8086165862944779,2,0.944,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3074,8,0.8593283841418835,0.077,0.9835754786797514,2.9420677489682983,1.8174272159766327,2,0.917,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3075,8,0.8589001404011014,0.098,0.9835754786797514,2.9420677489682983,1.8174272159766327,2,0.889,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3076,8,0.8589803287729764,0.102,0.6344581842112657,2.942436976495767,1.8332212590356494,2,0.861,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3077,8,0.8656382019207152,0.098,0.3393253056036194,2.9472245694889474,1.8086165862944779,2,0.833,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3078,8,0.8686479246118763,0.1,0.09803374027136541,2.919067188618506,1.7587196151498548,2,0.806,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3079,8,0.873625616504929,0.118,0.5050087384444258,2.8995517150800216,1.7250853359600624,2,0.778,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3080,8,0.8770213233367148,0.152,0.5721088521828892,2.9119157874608805,1.804017366623557,2,0.75,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3081,8,0.8792250342091739,0.192,0.5822156198526637,2.842173085427688,1.9975533822071518,2,0.722,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3082,8,0.8792399880803856,0.225,0.7400307664587957,2.65745841498615,2.2042001910726445,2,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3083,8,0.87958163528121,0.249,1.2963696535919036,2.3137228374045016,2.1007136769553756,2,0.667,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3084,8,0.8824807011549762,0.265,1.6989129188617031,2.0983859576807737,1.9592493563514302,2,0.639,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3085,8,0.88459758371763,0.282,1.9375899174395945,2.2159372862683733,1.9125010869241836,2,0.611,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3086,8,0.8859783893581582,0.295,1.8171022768998502,2.4976583337131633,1.8456161420187658,2,0.583,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
3087,8,0.8873519212976347,0.281,1.6310036903486609,2.7149596094031447,1.803358605071407,2,0.556,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
